"UID","iso2","iso3","code3","FIPS","Admin2","Province.State","Country.Region","Lat","Long_","Combined_Key","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-12,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-13,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-14,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-15,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-16,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-17,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-18,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-19,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-20,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-21,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-22,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-23,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-24,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-25,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-26,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-27,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-28,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-02-29,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-01,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-02,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-03,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-04,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-05,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-06,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-07,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-08,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-09,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-10,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-11,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-12,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-13,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-14,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-15,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-16,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-17,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",0,0,2020-03-18,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",1,0,2020-03-19,1,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",1,0,2020-03-20,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",1,0,2020-03-21,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",1,0,2020-03-22,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",3,0,2020-03-23,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",5,0,2020-03-24,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",9,0,2020-03-25,4,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",17,0,2020-03-26,8,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",23,0,2020-03-27,6,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",28,0,2020-03-28,5,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",30,0,2020-03-29,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",30,0,2020-03-30,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",32,0,2020-03-31,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",32,0,2020-04-01,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",34,0,2020-04-02,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",48,0,2020-04-03,14,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",49,0,2020-04-04,1,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",49,0,2020-04-05,0,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",54,0,2020-04-06,5,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",63,0,2020-04-07,9,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",65,0,2020-04-08,2,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",69,0,2020-04-09,4,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",72,0,2020-04-10,3,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",78,0,2020-04-11,6,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",81,0,2020-04-12,3,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",84,0,2020-04-13,3,0,FALSE,TRUE,"US","USA","US-AL"
84001127,"US","USA",840,1127,"Walker","Alabama","US",33.8027,-87.3003,"Walker, Alabama, US",84,0,2020-04-14,0,0,FALSE,TRUE,"US","USA","US-AL"
