"UID","iso2","iso3","code3","FIPS","Admin2","Province.State","Country.Region","Lat","Long","Combined_Key","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-22,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-23,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-24,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-25,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-26,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-27,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-28,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-29,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-30,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-01-31,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-01,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-02,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-03,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-04,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-05,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-06,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-07,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-08,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-09,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-10,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-11,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-12,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-13,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-14,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-15,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-16,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-17,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-18,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-19,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-20,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-21,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-22,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-23,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-24,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-25,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-26,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-27,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-28,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-02-29,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-01,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-02,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-03,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-04,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-05,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-06,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-07,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-08,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-09,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-10,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-11,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-12,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-13,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-14,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-15,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-16,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-17,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-18,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",0,0,2020-03-19,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",1,0,2020-03-20,1,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",1,0,2020-03-21,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",1,0,2020-03-22,0,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",3,0,2020-03-23,2,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",7,0,2020-03-24,4,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",8,0,2020-03-25,1,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",9,0,2020-03-26,1,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",11,0,2020-03-27,2,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",15,0,2020-03-28,4,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",22,0,2020-03-29,7,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",24,0,2020-03-30,2,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",26,0,2020-03-31,2,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",27,0,2020-04-01,1,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",28,0,2020-04-02,1,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",32,0,2020-04-03,4,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",39,0,2020-04-04,7,0,FALSE,TRUE,"US","USA","US-PA"
84042027,"US","USA",840,42027,"Centre","Pennsylvania","US",40.9206,-77.822,"Centre, Pennsylvania, US",43,0,2020-04-05,4,0,FALSE,TRUE,"US","USA","US-PA"
